iter	RMSE
3219	1056.107541
3220	1056.012575
3221	1055.800941
3222	1055.683243
3223	1055.499285
3224	1055.388807
3225	1055.202361
3226	1055.118856
3227	1054.945864
3228	1054.867807
3229	1054.711431
3230	1054.551804
3231	1054.395566
3232	1054.207687
3233	1054.062898
3234	1053.876612
3235	1053.650536
3236	1053.624717
3237	1053.491385
3238	1053.293119
3239	1053.259956
3240	1053.193803
3241	1053.072969
3242	1052.834334
3243	1052.718714
3244	1052.611444
3245	1052.504047
3246	1052.385037
3247	1052.271948
3248	1052.192375
3249	1052.121304
3250	1052.004678
3251	1051.849809
3252	1051.524728
3253	1051.445852
3254	1051.203482
3255	1051.046946
3256	1050.89599
3257	1050.80898
3258	1050.570339
3259	1050.51277
3260	1050.419006
3261	1050.308225
3262	1050.21539
3263	1050.163002
3264	1049.990973
3265	1049.848411
3266	1049.793434
3267	1049.688411
3268	1049.595156
3269	1049.528593
3270	1049.431909
3271	1049.299228
3272	1049.225607
3273	1049.143258
3274	1049.045829
3275	1048.980105
3276	1048.792003
3277	1048.672472
3278	1048.412866
3279	1048.115369
3280	1048.006017
3281	1047.94151
3282	1047.850464
3283	1047.806887
3284	1047.653906
3285	1047.538387
3286	1047.442902
3287	1047.259247
3288	1047.165194
3289	1046.97492
3290	1046.843088
3291	1046.724803
3292	1046.606916
3293	1046.344436
3294	1046.214813
3295	1045.998379
3296	1045.940264
3297	1045.789801
3298	1045.682192
3299	1045.525595
3300	1045.506641
3301	1045.455115
3302	1045.397055
3303	1045.314632
3304	1045.22279
3305	1045.109019
3306	1044.979537
3307	1044.87249
3308	1044.683112
3309	1044.532146
3310	1044.419364
3311	1044.225046
3312	1044.204756
3313	1044.14132
3314	1044.055492
3315	1043.864016
3316	1043.736443
3317	1043.716434
3318	1043.63967
3319	1043.508846
3320	1043.480991
3321	1043.400226
3322	1043.247274
3323	1043.16617
3324	1042.984373
3325	1042.839765
3326	1042.681924
3327	1042.595832
3328	1042.458771
3329	1042.26782
3330	1042.14842
3331	1041.971856
3332	1041.850016
3333	1041.778171
3334	1041.659362
3335	1041.501764
3336	1041.253329
3337	1041.107564
3338	1040.97884
3339	1040.739587
3340	1040.63609
3341	1040.541236
3342	1040.328378
3343	1040.19875
3344	1040.014613
3345	1039.949929
3346	1039.861604
3347	1039.749509
3348	1039.557095
3349	1039.238622
3350	1039.087541
3351	1039.038378
3352	1038.949168
3353	1038.871048
3354	1038.747797
3355	1038.570756
3356	1038.490891
3357	1038.266479
3358	1038.159084
3359	1037.914119
3360	1037.864028
3361	1037.463571
3362	1037.409799
3363	1037.32005
3364	1037.099012
3365	1036.969412
3366	1036.806613
3367	1036.6359
3368	1036.240451
3369	1036.117691
3370	1036.068558
3371	1035.920098
3372	1035.746518
3373	1035.58259
3374	1035.432622
3375	1035.317234
3376	1035.18726
3377	1034.941706
3378	1034.837761
3379	1034.683243
3380	1034.497898
3381	1034.20416
3382	1034.109843
3383	1033.793397
3384	1033.714599
3385	1033.65171
3386	1033.549089
3387	1033.373313
3388	1033.202434
3389	1033.152612
3390	1033.041098
3391	1032.808933
3392	1032.739959
3393	1032.601203
3394	1032.511975
3395	1032.365543
3396	1032.281018
3397	1032.192837
3398	1031.987971
3399	1031.863793
3400	1031.727582
3401	1031.56
3402	1031.449824
3403	1031.387013
3404	1031.319427
3405	1031.267128
3406	1031.138752
3407	1031.055612
3408	1030.873731
3409	1030.753235
3410	1030.677837
3411	1030.513037
3412	1030.390321
3413	1030.288639
3414	1030.217802
3415	1030.063194
3416	1029.86163
3417	1029.688738
3418	1029.621487
3419	1029.438106
3420	1029.385152
3421	1029.289313
3422	1029.200796
3423	1029.091724
3424	1028.779647
3425	1028.655848
3426	1028.439345
3427	1028.305211
3428	1028.131386
3429	1027.822483
3430	1027.742067
3431	1027.557715
3432	1027.384164
3433	1027.207053
3434	1027.13237
3435	1027.045716
3436	1026.908458
3437	1026.800093
3438	1026.724289
3439	1026.640489
3440	1026.52315
3441	1026.217408
3442	1026.103975
3443	1025.944063
3444	1025.716606
3445	1025.556319
3446	1025.384401
3447	1025.158165
3448	1024.939506
3449	1024.870471
3450	1024.713177
3451	1024.505458
3452	1024.395089
3453	1024.111293
3454	1024.1005
3455	1024.001499
3456	1023.728565
3457	1023.527861
3458	1023.394376
3459	1023.263679
3460	1023.215464
3461	1023.007333
3462	1022.947669
3463	1022.724646
3464	1022.616659
3465	1022.436465
3466	1022.266932
3467	1022.146933
3468	1022.004259
3469	1021.89822
3470	1021.65388
3471	1021.354009
3472	1021.174573
3473	1020.996935
3474	1020.791745
3475	1020.608262
3476	1020.504404
3477	1020.309231
3478	1020.162615
3479	1020.058506
3480	1019.817986
3481	1019.686412
3482	1019.576381
3483	1019.256072
3484	1019.140139
3485	1019.050202
3486	1018.947513
3487	1018.689344
3488	1018.373006
3489	1018.282238
3490	1018.206847
3491	1018.119832
3492	1018.010734
3493	1017.974401
3494	1017.959591
3495	1017.852113
3496	1017.773227
3497	1017.60479
3498	1017.494191
3499	1017.294034
3500	1017.139874
3501	1016.826714
3502	1016.696997
3503	1016.578638
3504	1016.506178
3505	1016.384326
3506	1016.324637
3507	1016.173485
3508	1015.925084
3509	1015.843728
3510	1015.532888
3511	1015.427793
3512	1015.327691
3513	1015.146423
3514	1015.053934
3515	1015.004857
3516	1014.729446
3517	1014.71502
3518	1014.599031
3519	1014.455937
3520	1014.361363
3521	1014.206247
3522	1014.063789
3523	1013.916926
3524	1013.78941
3525	1013.722874
3526	1013.472239
3527	1013.454043
3528	1013.333006
3529	1013.282454
3530	1013.20419
3531	1013.110291
3532	1012.804751
3533	1012.651454
3534	1012.573828
3535	1012.303642
3536	1012.229638
3537	1011.927901
3538	1011.783604
3539	1011.538828
3540	1011.434167
3541	1011.324837
3542	1011.242351
3543	1011.127375
3544	1010.987012
3545	1010.962152
3546	1010.806112
3547	1010.632427
3548	1010.4893
3549	1010.246481
3550	1010.135563
3551	1010.065866
3552	1009.907153
3553	1009.817235
3554	1009.702844
3555	1009.613573
3556	1009.499765
3557	1009.392711
3558	1009.245161
3559	1009.198163
3560	1009.015685
3561	1008.797523
3562	1008.514223
3563	1008.401964
3564	1008.259529
3565	1008.091043
3566	1007.88961
3567	1007.697214
3568	1007.519382
3569	1007.418798
3570	1007.370055
3571	1007.352168
3572	1007.111826
3573	1007.032774
3574	1006.92939
3575	1006.784103
3576	1006.505267
3577	1006.456783
3578	1006.26741
3579	1006.156502
3580	1006.06283
3581	1006.0487
3582	1005.983284
3583	1005.858865
3584	1005.769986
3585	1005.627178
3586	1005.454155
3587	1005.377272
3588	1005.351642
3589	1005.228314
3590	1004.990543
3591	1004.730103
3592	1004.620818
3593	1004.486929
3594	1004.409204
3595	1004.314161
3596	1004.12885
3597	1004.083826
3598	1003.92742
3599	1003.880195
3600	1003.775034
3601	1003.510687
3602	1003.261868
3603	1003.108636
3604	1002.985474
3605	1002.937886
3606	1002.842618
3607	1002.817371
3608	1002.685632
3609	1002.624247
3610	1002.491074
3611	1002.383837
3612	1002.302415
3613	1002.055731
3614	1001.913697
3615	1001.824317
3616	1001.745207
3617	1001.646132
3618	1001.536728
3619	1001.473256
3620	1001.287118
3621	1001.222721
3622	1001.112445
3623	1000.926793
3624	1000.656788
3625	1000.480736
3626	1000.381957
3627	1000.306477
3628	1000.174005
3629	1000.121371
3630	1000.03277
3631	999.9777427
3632	999.8355214
3633	999.5686784
3634	999.4663827
3635	999.3275432
3636	999.0948549
3637	998.9895421
3638	998.8104907
3639	998.6799421
3640	998.503517
3641	998.3684253
3642	998.1947022
3643	998.0889989
3644	998.0126361
3645	997.8915383
3646	997.770068
3647	997.6647155
3648	997.567164
3649	997.5082678
3650	997.4882802
3651	997.2705951
3652	997.1924046
3653	996.995385
3654	996.8322951
3655	996.7742036
3656	996.5147287
3657	996.1783341
3658	996.0385394
3659	995.9746874
3660	995.8690461
3661	995.7762926
3662	995.7588449
3663	995.4414528
3664	995.2164664
3665	995.159496
3666	995.0071628
3667	994.8641923
3668	994.787144
3669	994.7698188
3670	994.6402035
3671	994.4766388
3672	994.3745789
3673	994.259899
3674	994.0990655
3675	994.0419707
3676	993.8492028
3677	993.7730305
3678	993.6525261
3679	993.4873174
3680	993.3517572
3681	993.260915
3682	993.1190673
3683	993.0977461
3684	992.9104781
3685	992.8593957
3686	992.7514723
3687	992.6175982
3688	992.5545928
3689	992.4832653
3690	992.3677871
3691	992.3188198
3692	992.3084309
3693	992.2573031
3694	992.1573925
3695	992.0007081
3696	991.9357215
3697	991.8210041
3698	991.7571025
3699	991.6029146
3700	991.5389134
3701	991.4624705
3702	991.3299535
3703	991.2279903
3704	991.1706609
3705	990.9638281
3706	990.8232615
3707	990.8125265
3708	990.665154
3709	990.4712665
3710	990.3933076
3711	990.3092131
3712	990.2538998
3713	990.1528291
3714	990.0496184
3715	989.9927601
3716	989.8840113
3717	989.8100433
3718	989.7490627
3719	989.4368878
3720	989.3787826
3721	989.3653579
3722	989.2782108
3723	989.0200517
3724	988.8389359
3725	988.6790794
3726	988.5779918
3727	988.410796
3728	988.2801394
3729	988.1751917
3730	988.0569692
3731	987.9093012
3732	987.7210047
3733	987.6707586
3734	987.5747814
3735	987.5550596
3736	987.4290241
3737	987.2951162
3738	987.2231211
3739	986.9647322
3740	986.9149015
3741	986.8217001
3742	986.5137572
3743	986.3364866
3744	986.1837414
3745	986.056865
3746	985.9175336
3747	985.7602932
3748	985.5197413
3749	985.4308843
3750	985.2926287
3751	985.1980911
3752	985.0347295
3753	984.972637
3754	984.7526975
3755	984.6076878
3756	984.4593805
3757	984.3305925
3758	984.248268
3759	984.1202114
3760	984.1081483
3761	984.0214901
3762	983.8351892
3763	983.7858027
3764	983.547174
3765	983.4483544
3766	983.2113691
3767	983.1468447
3768	982.9231796
3769	982.8121928
3770	982.667725
3771	982.512799
3772	982.413207
3773	982.3282882
3774	982.2217792
3775	982.1358959
3776	982.125786
3777	982.0397082
3778	981.9724991
3779	981.8838885
3780	981.7751837
3781	981.6647429
3782	981.590591
3783	981.5189197
3784	981.394642
3785	981.3049198
3786	981.1596932
3787	981.0335254
3788	980.9668391
3789	980.8418857
3790	980.723357
3791	980.6309624
3792	980.6072384
3793	980.4998568
3794	980.3126116
3795	980.1760137
3796	980.1279276
3797	979.9233129
3798	979.8907286
3799	979.7070167
3800	979.4911549
3801	979.3958831
3802	979.3271273
3803	979.3003203
3804	979.1804176
3805	979.0974635
3806	978.9672167
3807	978.8468354
3808	978.7228958
3809	978.5798977
3810	978.4573254
3811	978.3994977
3812	978.2163223
3813	978.0915008
3814	977.9914431
3815	977.9079971
3816	977.7642074
3817	977.583431
3818	977.5147736
3819	977.4341833
3820	977.2928323
3821	977.1697395
3822	976.9380281
3823	976.7852656
3824	976.6984586
3825	976.5575001
3826	976.2671528
3827	976.1817733
3828	976.101417
3829	975.9858716
3830	975.7753318
3831	975.6580531
3832	975.5083312
3833	975.3602489
3834	975.2682025
3835	975.2120706
3836	975.148095
3837	975.0276931
3838	974.9783217
3839	974.8509205
3840	974.8344062
3841	974.685383
3842	974.5044128
3843	974.345221
3844	974.3173185
3845	974.2036088
3846	974.0268996
3847	973.9583091
3848	973.7987988
3849	973.7436258
3850	973.5188163
3851	973.3904749
3852	973.3021842
3853	973.2089852
3854	973.0695122
3855	972.9858868
3856	972.866299
3857	972.778528
3858	972.6898507
3859	972.5634843
3860	972.3882153
3861	972.2906178
3862	972.1570392
3863	972.0654005
3864	971.9424756
3865	971.8649156
3866	971.8459972
3867	971.7142062
3868	971.6303447
3869	971.5756715
3870	971.5086888
3871	971.423941
3872	971.348723
3873	971.2745049
3874	971.199891
3875	971.0821646
3876	970.9969708
3877	970.9070046
3878	970.7410479
3879	970.6678473
3880	970.4783516
3881	970.3074047
3882	970.2212545
3883	970.1327707
3884	969.9765481
3885	969.9212431
3886	969.8329145
3887	969.7849088
3888	969.7163296
3889	969.493762
3890	969.3679214
3891	969.2827763
3892	969.1674614
3893	968.9419692
3894	968.8772844
3895	968.7796447
3896	968.6326343
3897	968.5083424
3898	968.3403926
3899	968.2035255
3900	968.1573516
3901	968.118859
3902	968.0784987
3903	967.7760714
3904	967.6335224
3905	967.6010009
3906	967.3130139
3907	967.0926525
3908	966.9419222
3909	966.863813
3910	966.7617999
3911	966.6749213
3912	966.5391523
3913	966.4309628
3914	966.3428879
3915	966.1768066
3916	965.9579398
3917	965.7932744
3918	965.6819336
3919	965.4647103
3920	965.369279
3921	965.2464914
3922	965.1719114
3923	965.1064515
3924	965.0466124
3925	964.9106574
3926	964.8015435
3927	964.7290512
3928	964.6699081
3929	964.5387772
3930	964.4312308
3931	964.2683933
3932	964.1965272
3933	964.1481118
3934	964.0235003
3935	963.8082668
3936	963.6977712
3937	963.6889323
3938	963.5315798
3939	963.3963447
3940	963.3199395
3941	963.2562705
3942	963.0996981
3943	963.0197935
3944	962.9542175
3945	962.8603912
3946	962.7543758
3947	962.5407876
3948	962.5321219
3949	962.2503887
3950	962.1619194
3951	962.1077123
3952	961.9680006
3953	961.772644
3954	961.6618989
3955	961.588064
3956	961.5072493
3957	961.4151865
3958	961.2550813
3959	961.1315548
3960	961.0772118
3961	960.931791
3962	960.8308159
3963	960.7483425
3964	960.6982925
3965	960.6581407
3966	960.5535753
3967	960.3973585
3968	960.3446039
3969	960.2201388
3970	960.1409869
3971	960.0445381
3972	959.937524
3973	959.811959
3974	959.7230314
3975	959.62076
3976	959.4840435
3977	959.2721074
3978	959.0185245
3979	958.8604984
3980	958.8068964
3981	958.7203124
3982	958.5988307
3983	958.4917913
3984	958.3383275
3985	958.2255361
3986	958.1635313
3987	958.011811
3988	957.8599504
3989	957.7612202
3990	957.6908213
3991	957.620993
3992	957.5549228
3993	957.4128487
3994	957.2576864
3995	957.1340843
3996	957.0314574
3997	956.9342543
3998	956.8330315
3999	956.8230371
4000	956.8172397
4001	956.6240046
4002	956.5112206
4003	956.4146834
4004	956.2608949
4005	956.1784448
4006	955.970549
4007	955.8240847
4008	955.7104336
4009	955.5611296
4010	955.4665216
4011	955.2600541
4012	955.1587095
4013	955.1507556
4014	954.9951311
4015	954.9242273
4016	954.6498968
4017	954.5073545
4018	954.3947577
4019	954.2542478
4020	954.0885667
4021	953.9429104
4022	953.8744204
4023	953.7446701
4024	953.605836
4025	953.4537702
4026	953.3307293
4027	953.2499477
4028	953.1498132
4029	953.0996107
4030	952.9964553
4031	952.8717869
4032	952.8420146
4033	952.7779141
4034	952.5993284
4035	952.3945348
4036	952.3148326
4037	952.2225651
4038	952.0856043
4039	952.0182764
4040	951.8180386
4041	951.7563853
4042	951.6773547
4043	951.5530368
4044	951.4049567
4045	951.3112461
4046	951.1501691
4047	950.9836848
4048	950.8405114
4049	950.7710513
4050	950.7160761
4051	950.5828635
4052	950.4791701
4053	950.3769099
4054	950.2258001
4055	950.1094827
4056	949.9593167
4057	949.8106016
4058	949.749181
4059	949.6895002
4060	949.5852225
4061	949.5460182
4062	949.4455113
4063	949.3230628
4064	949.1202037
4065	949.0538253
4066	948.9939936
4067	948.8485894
4068	948.7531968
4069	948.6562675
4070	948.5680515
4071	948.5095205
4072	948.3082704
4073	948.1852107
4074	948.1083885
4075	948.0603631
4076	947.9865031
4077	947.8402873
4078	947.6986723
4079	947.6330337
4080	947.5255549
4081	947.4572826
4082	947.3704139
4083	947.2919853
4084	947.2454275
4085	947.1336269
4086	947.0376502
4087	946.837532
4088	946.6389144
4089	946.4923828
4090	946.3458738
4091	946.3052622
4092	946.2936132
4093	946.1614746
4094	946.065245
4095	945.9312944
4096	945.8925516
4097	945.7102771
4098	945.6488307
4099	945.5103545
4100	945.3661519
4101	945.2506967
4102	945.0547463
4103	944.9207911
4104	944.7796982
4105	944.7127743
4106	944.6483455
4107	944.5422695
4108	944.3713469
4109	944.2928101
4110	944.2175298
4111	944.1452798
4112	944.0851191
4113	944.0325612
4114	943.9616013
4115	943.629419
4116	943.5266394
4117	943.4219202
4118	943.2272456
4119	943.0976265
4120	943.0344573
4121	942.9441653
4122	942.8546633
4123	942.7611547
4124	942.5914431
4125	942.5119211
4126	942.4535288
4127	942.3289627
4128	942.1050632
4129	941.9547437
4130	941.8290837
4131	941.7068879
4132	941.634075
4133	941.491784
4134	941.3610482
4135	941.3215289
4136	941.2482947
4137	941.1379834
4138	940.9329814
4139	940.6771384
4140	940.6383474
4141	940.4695014
4142	940.3906722
4143	940.3476768
4144	940.3088168
4145	940.2463784
4146	940.1697515
4147	940.0760441
4148	939.9517411
4149	939.8103868
4150	939.7013934
4151	939.5598695
4152	939.5194455
4153	939.3970912
4154	939.3276339
4155	939.2337334
4156	939.0888432
4157	939.0243641
4158	938.9081366
4159	938.8359468
4160	938.6957576
4161	938.5814548
4162	938.4358403
4163	938.3320395
4164	938.2290592
4165	938.0610339
4166	937.9237721
4167	937.8700792
4168	937.7640404
4169	937.6921656
4170	937.5527246
4171	937.409503
4172	937.3381275
4173	937.2166268
4174	937.0834646
4175	936.9700537
4176	936.8029361
4177	936.6367077
4178	936.4715204
4179	936.3108086
4180	936.2340992
4181	936.0699101
4182	935.9947004
4183	935.9202095
4184	935.7570031
4185	935.6724314
4186	935.4617002
4187	935.3908699
4188	935.2993519
4189	935.1796727
4190	935.0883801
4191	934.9281332
4192	934.8093042
4193	934.6031734
4194	934.5532277
4195	934.4384411
4196	934.3632946
4197	934.3161936
4198	934.1735268
4199	934.0958796
4200	933.9777764
4201	933.8645344
4202	933.8056074
4203	933.6937173
4204	933.5561442
4205	933.4640475
4206	933.3587895
4207	933.2878817
4208	933.1264469
4209	932.9989416
4210	932.9099554
4211	932.7494825
4212	932.6479388
4213	932.6067987
4214	932.5458168
4215	932.4361423
4216	932.3180201
4217	932.1642947
4218	932.1250704
4219	932.0354069
4220	931.9727499
4221	931.8947609
4222	931.8298934
4223	931.7488402
4224	931.634576
4225	931.5186885
4226	931.4821488
4227	931.3693835
4228	931.2764373
4229	931.1635634
4230	931.1263335
4231	930.9823958
4232	930.8219809
4233	930.7599875
4234	930.5528903
4235	930.4055163
4236	930.3379635
4237	930.2041323
4238	930.0928202
4239	930.0320209
4240	929.7647738
4241	929.6853208
4242	929.6237543
4243	929.5882041
4244	929.5062604
4245	929.447798
4246	929.3800397
4247	929.2378976
4248	929.0216922
4249	928.9803764
4250	928.8363966
4251	928.7055363
4252	928.5848377
4253	928.5013113
4254	928.3922237
4255	928.3578572
4256	928.2919181
4257	928.253639
4258	928.1170312
4259	928.0949413
4260	927.9603766
4261	927.9401325
4262	927.7962931
4263	927.7075154
4264	927.5834251
4265	927.4500758
4266	927.3239383
4267	927.0614131
4268	926.9027311
4269	926.7116501
4270	926.6038661
4271	926.5292411
4272	926.3759627
4273	926.3162354
4274	926.2609234
4275	926.1856184
4276	926.0714375
4277	925.881868
4278	925.8271539
4279	925.7284479
4280	925.5402611
4281	925.4722681
4282	925.3143702
4283	925.1604036
4284	925.0343593
4285	924.8774419
4286	924.8094504
4287	924.7320007
4288	924.6802872
4289	924.606061
4290	924.5591194
4291	924.4268917
4292	924.357806
4293	924.2421296
4294	924.0551712
4295	923.9137406
4296	923.7281421
4297	923.6453099
4298	923.5727417
4299	923.5032943
4300	923.4606524
4301	923.3728205
4302	923.2974342
4303	923.2415838
4304	923.1816317
4305	922.9975821
4306	922.9666073
4307	922.8988614
4308	922.8771786
4309	922.7213104
4310	922.6118504
4311	922.4663362
4312	922.3582797
4313	922.2762928
4314	922.1383153
4315	922.0720445
4316	922.0061186
4317	921.8621507
4318	921.7599696
4319	921.6548558
4320	921.5416188
4321	921.3437686
4322	921.2460402
4323	921.0910638
4324	920.9519035
4325	920.8137599
4326	920.7184296
4327	920.4260698
4328	920.3259361
4329	920.2370074
4330	920.1720419
4331	920.1143283
4332	920.0112919
4333	919.8016496
4334	919.7481706
4335	919.5415947
4336	919.48204
4337	919.3004671
4338	919.2280519
4339	919.0729122
4340	918.9929082
4341	918.8397528
4342	918.7632088
4343	918.717267
4344	918.6234516
4345	918.5776635
4346	918.4003041
4347	918.2897197
4348	918.1374725
4349	918.0816856
4350	917.984334
4351	917.9331932
4352	917.7812303
4353	917.629915
4354	917.5714375
4355	917.4850468
4356	917.412251
4357	917.2816678
4358	917.2107475
4359	917.1605272
4360	917.0272658
4361	916.9604524
4362	916.8904802
4363	916.8043704
4364	916.7804282
4365	916.6799777
4366	916.5928148
4367	916.4739527
4368	916.4109953
4369	916.3462905
4370	916.2057428
4371	916.0539592
4372	915.9429399
4373	915.8761429
4374	915.746167
4375	915.7097301
4376	915.5661732
4377	915.5296317
4378	915.462563
4379	915.3994887
4380	915.3403693
4381	915.2373588
4382	915.1938369
4383	915.0841557
4384	914.9344452
4385	914.8003149
4386	914.4833432
4387	914.3059204
4388	914.1772871
4389	914.0286202
4390	913.9203911
4391	913.8651699
4392	913.7608348
4393	913.6919095
4394	913.6882297
4395	913.5707996
4396	913.4518808
4397	913.3992789
4398	913.249621
4399	913.1424022
4400	913.0787973
4401	912.9512558
4402	912.9146254
4403	912.8512498
4404	912.6764636
4405	912.529375
4406	912.4742563
4407	912.2826053
4408	912.1351818
4409	911.8802473
4410	911.7019357
4411	911.6300545
4412	911.534449
4413	911.3577441
4414	911.2597389
4415	911.1262928
4416	910.9979021
4417	910.9266903
4418	910.8371396
4419	910.7688393
4420	910.694611
4421	910.6498841
4422	910.5394918
4423	910.436879
4424	910.3852581
4425	910.3343331
4426	910.2018447
4427	910.122112
4428	909.9906561
4429	909.7015922
4430	909.5267134
4431	909.4426895
4432	909.3212499
4433	909.2841714
4434	909.2525581
4435	909.1868816
4436	909.1537387
4437	909.0976709
4438	909.0618421
4439	908.9185485
4440	908.8303083
4441	908.7249367
4442	908.5619835
4443	908.4592246
4444	908.3882661
4445	908.2529563
4446	908.1625953
4447	908.0561273
4448	907.9089379
4449	907.8223296
4450	907.768272
4451	907.6219185
4452	907.573086
4453	907.4410645
4454	907.2955626
4455	907.1723478
4456	906.9988884
4457	906.9208028
4458	906.7758918
4459	906.6495608
4460	906.569289
4461	906.3244352
4462	906.2602692
4463	906.1127724
4464	905.9688525
4465	905.9379765
4466	905.7671113
4467	905.7001241
4468	905.6536187
4469	905.6103454
4470	905.4586564
4471	905.3138049
4472	905.2785293
4473	905.1768323
4474	904.9922785
4475	904.9103825
4476	904.8775915
4477	904.5935154
4478	904.4511316
4479	904.4016514
4480	904.3044597
4481	904.1583379
4482	904.0460679
4483	903.9045449
4484	903.7638629
4485	903.5947031
4486	903.4439106
4487	903.3475294
4488	903.2142003
4489	903.0700126
4490	902.9659698
4491	902.7989909
4492	902.6885995
4493	902.4721485
4494	902.3324546
4495	902.2816549
4496	902.2407334
4497	902.1018887
4498	902.0428011
4499	901.8784286
4500	901.7736746
4501	901.6167193
4502	901.4253568
4503	901.332642
4504	901.2418276
4505	901.1037685
4506	901.0346756
4507	900.9445005
4508	900.8079907
4509	900.688669
4510	900.6056388
4511	900.523387
4512	900.3355783
4513	900.2249007
4514	900.0874927
4515	899.900087
4516	899.8282254
4517	899.7764186
4518	899.6458625
4519	899.464133
4520	899.3616311
4521	899.1769492
4522	899.0154092
4523	898.8595155
4524	898.7227133
4525	898.5911668
4526	898.4967623
4527	898.4066087
4528	898.3738393
4529	898.2140383
4530	898.1054175
4531	897.7910781
4532	897.610844
4533	897.4892051
4534	897.3398278
4535	897.1609588
4536	897.0628719
4537	897.0105734
4538	896.9345749
4539	896.7793115
4540	896.769325
4541	896.6905504
4542	896.597771
4543	896.478017
4544	896.3423414
4545	896.2410233
4546	896.2031845
4547	896.1322817
4548	895.997466
4549	895.9178843
4550	895.7838449
4551	895.7057368
4552	895.5901981
4553	895.5461593
4554	895.3683596
4555	895.2139534
4556	895.0953425
4557	894.9381807
4558	894.8208528
4559	894.6790751
4560	894.6016527
4561	894.5592926
4562	894.2934699
4563	894.2365026
4564	894.1735595
4565	893.9970853
4566	893.9007247
4567	893.7141335
4568	893.6736037
4569	893.5448024
4570	893.3886436
4571	893.2135763
4572	893.0398814
4573	892.856299
4574	892.6839879
4575	892.5504251
4576	892.4831454
4577	892.4266482
4578	892.3080998
4579	892.1536706
4580	892.0672128
4581	891.9343316
4582	891.7341805
4583	891.6082797
4584	891.4558287
4585	891.3440587
4586	891.2119563
4587	891.1662634
4588	891.0257082
4589	890.818643
4590	890.7043179
4591	890.5436864
4592	890.323155
4593	890.2328495
4594	890.1014452
4595	890.0379365
4596	889.929456
4597	889.7956725
4598	889.6961633
4599	889.5631644
4600	889.4651946
4601	889.3557631
4602	889.2940599
4603	889.2400538
4604	889.2086167
4605	889.1638938
4606	889.004119
4607	888.9382525
4608	888.7856225
4609	888.5992482
4610	888.461714
4611	888.4169209
4612	888.2584457
4613	888.1290696
4614	887.9916648
4615	887.8342797
4616	887.7193443
4617	887.5917956
4618	887.4630827
4619	887.4370149
4620	887.4132746
4621	887.3496976
4622	887.2231059
4623	887.1659686
4624	887.0379781
4625	886.8815659
4626	886.7836084
4627	886.5905268
4628	886.4515251
4629	886.4169145
4630	886.2916883
4631	886.2370183
4632	886.1448442
4633	886.0881648
4634	885.9327668
4635	885.8665476
4636	885.5696425
4637	885.4310772
4638	885.2767678
4639	885.1654432
4640	885.0382431
4641	884.9442723
4642	884.8026371
4643	884.6587917
4644	884.5232567
4645	884.4311844
4646	884.2796184
4647	884.0918069
4648	883.9622032
4649	883.6830181
4650	883.5945996
4651	883.5494811
4652	883.369659
4653	883.1835003
4654	883.1660193
4655	883.0385833
4656	882.8745482
4657	882.7321276
4658	882.6384218
4659	882.5266195
4660	882.3981242
4661	882.2670019
4662	882.0906488
4663	881.9072571
4664	881.7983037
4665	881.7132262
4666	881.4758248
4667	881.3257526
4668	881.2010001
4669	881.0017562
4670	880.8280541
4671	880.7011662
4672	880.5517148
4673	880.4744827
4674	880.3510953
4675	880.2114446
4676	880.0326086
4677	879.8894229
4678	879.7666839
4679	879.598432
4680	879.361352
4681	879.2427167
4682	879.1043337
4683	878.9563221
4684	878.8192511
4685	878.7100079
4686	878.588174
4687	878.5433877
4688	878.4349157
4689	878.4030209
4690	878.2271045
4691	878.1556182
4692	878.092949
4693	877.951551
4694	877.7804939
4695	877.6400234
4696	877.5661025
4697	877.5026232
4698	877.37977
4699	877.3353006
4700	877.1326764
4701	876.9595485
4702	876.8822083
4703	876.7024094
4704	876.5817781
4705	876.4008599
4706	876.2553516
4707	876.0492713
4708	875.8717222
4709	875.6481974
4710	875.5259279
4711	875.5011276
4712	875.4040849
4713	875.2830303
4714	875.1393803
4715	875.0272425
4716	874.9140099
4717	874.713332
4718	874.6158792
4719	874.4185109
4720	874.1220441
4721	873.9785823
4722	873.8720521
4723	873.8215598
4724	873.6277624
4725	873.4684521
4726	873.3570534
4727	873.2314422
4728	873.0965511
4729	872.9707535
4730	872.8873269
4731	872.798183
4732	872.7660126
4733	872.6710549
4734	872.4828542
4735	872.365242
4736	872.2321745
4737	872.1151874
4738	872.0216241
4739	871.9344362
4740	871.748901
4741	871.6658747
4742	871.5849073
4743	871.4729351
4744	871.4139149
4745	871.2890253
4746	871.1484886
4747	871.0754148
4748	870.9581311
4749	870.7654112
4750	870.6488332
4751	870.5377813
4752	870.4078195
4753	870.3514358
4754	870.204497
4755	870.0657841
4756	870.00861
4757	869.919794
4758	869.7820219
4759	869.6946378
4760	869.6242143
4761	869.5733195
4762	869.459334
4763	869.3758887
4764	869.2692369
4765	869.0929728
4766	868.9670471
4767	868.8300694
4768	868.6939894
4769	868.5588005
4770	868.3943794
4771	868.2251811
4772	867.9518704
4773	867.8355961
4774	867.7799478
4775	867.6237188
4776	867.5670867
4777	867.4021888
4778	867.2484436
4779	867.1407028
4780	867.0998592
4781	867.0629414
4782	866.9711838
4783	866.8405395
4784	866.7588854
