iter	Passed	Remaining
6362	17591	10055
6363	17594	10052
6364	17597	10049
6365	17599	10046
6366	17602	10044
6367	17605	10041
6368	17608	10038
6369	17610	10035
6370	17613	10032
6371	17616	10030
6372	17619	10027
6373	17621	10024
6374	17625	10022
6375	17627	10019
6376	17630	10016
6377	17633	10013
6378	17635	10010
6379	17638	10008
6380	17641	10005
6381	17644	10002
6382	17646	9999
6383	17649	9996
6384	17652	9994
6385	17654	9991
6386	17657	9988
6387	17660	9985
6388	17663	9983
6389	17665	9980
6390	17668	9977
6391	17671	9974
6392	17673	9971
6393	17676	9969
6394	17679	9966
6395	17682	9963
6396	17684	9960
6397	17687	9957
6398	17690	9955
6399	17693	9952
6400	17696	9949
6401	17698	9947
6402	17701	9944
6403	17704	9941
6404	17707	9938
6405	17709	9935
6406	17712	9933
6407	17715	9930
6408	17717	9927
6409	17720	9924
6410	17723	9921
6411	17726	9919
6412	17728	9916
6413	17731	9913
6414	17734	9910
6415	17737	9908
6416	17740	9905
6417	17742	9902
6418	17745	9899
6419	17748	9896
6420	17750	9894
6421	17753	9891
6422	17756	9888
6423	17759	9885
6424	17761	9882
6425	17764	9880
6426	17767	9877
6427	17769	9874
6428	17772	9871
6429	17775	9868
6430	17777	9866
6431	17780	9863
6432	17783	9860
6433	17785	9857
6434	17788	9855
6435	17791	9852
6436	17794	9849
6437	17797	9846
6438	17799	9843
6439	17802	9841
6440	17805	9838
6441	17808	9835
6442	17811	9833
6443	17813	9830
6444	17816	9827
6445	17819	9824
6446	17821	9821
6447	17824	9819
6448	17827	9816
6449	17830	9813
6450	17832	9810
6451	17835	9807
6452	17838	9805
6453	17841	9802
6454	17844	9799
6455	17846	9796
6456	17849	9794
6457	17851	9791
6458	17854	9788
6459	17857	9785
6460	17860	9783
6461	17863	9780
6462	17866	9777
6463	17869	9774
6464	17871	9772
6465	17874	9769
6466	17877	9766
6467	17880	9763
6468	17882	9761
6469	17885	9758
6470	17888	9755
6471	17891	9752
6472	17893	9749
6473	17896	9747
6474	17899	9744
6475	17901	9741
6476	17904	9738
6477	17907	9736
6478	17910	9733
6479	17913	9730
6480	17915	9727
6481	17918	9724
6482	17921	9722
6483	17924	9719
6484	17926	9716
6485	17929	9713
6486	17931	9710
6487	17934	9708
6488	17937	9705
6489	17940	9702
6490	17942	9699
6491	17945	9696
6492	17948	9694
6493	17950	9691
6494	17953	9688
6495	17956	9686
6496	17959	9683
6497	17962	9680
6498	17964	9677
6499	17967	9674
6500	17970	9672
6501	17973	9669
6502	17976	9666
6503	17978	9663
6504	17981	9660
6505	17983	9658
6506	17986	9655
6507	17989	9652
6508	17992	9649
6509	17994	9646
6510	17997	9644
6511	18000	9641
6512	18003	9638
6513	18005	9635
6514	18008	9633
6515	18011	9630
6516	18014	9627
6517	18016	9624
6518	18019	9622
6519	18022	9619
6520	18025	9616
6521	18027	9613
6522	18030	9610
6523	18032	9607
6524	18035	9605
6525	18038	9602
6526	18041	9599
6527	18043	9596
6528	18046	9593
6529	18049	9591
6530	18052	9588
6531	18054	9585
6532	18057	9582
6533	18059	9579
6534	18062	9577
6535	18065	9574
6536	18068	9571
6537	18070	9568
6538	18073	9566
6539	18076	9563
6540	18078	9560
6541	18081	9557
6542	18084	9554
6543	18087	9552
6544	18090	9549
6545	18092	9546
6546	18095	9543
6547	18098	9541
6548	18101	9538
6549	18104	9535
6550	18107	9533
6551	18109	9530
6552	18112	9527
6553	18115	9524
6554	18118	9522
6555	18120	9519
6556	18123	9516
6557	18126	9513
6558	18129	9510
6559	18131	9508
6560	18134	9505
6561	18137	9502
6562	18140	9499
6563	18142	9497
6564	18145	9494
6565	18148	9491
6566	18150	9488
6567	18153	9485
6568	18156	9483
6569	18158	9480
6570	18161	9477
6571	18164	9474
6572	18167	9471
6573	18169	9469
6574	18172	9466
6575	18175	9463
6576	18177	9460
6577	18180	9457
6578	18183	9455
6579	18185	9452
6580	18188	9449
6581	18191	9446
6582	18194	9443
6583	18197	9441
6584	18199	9438
6585	18202	9435
6586	18204	9432
6587	18207	9429
6588	18210	9426
6589	18213	9424
6590	18216	9421
6591	18219	9419
6592	18221	9416
6593	18224	9413
6594	18226	9410
6595	18229	9407
6596	18232	9404
6597	18234	9402
6598	18237	9399
6599	18240	9396
6600	18243	9393
6601	18246	9391
6602	18248	9388
6603	18251	9385
6604	18253	9382
6605	18256	9379
6606	18259	9377
6607	18262	9374
6608	18265	9371
6609	18268	9368
6610	18270	9366
6611	18273	9363
6612	18276	9360
6613	18279	9358
6614	18282	9355
6615	18284	9352
6616	18287	9349
6617	18289	9346
6618	18292	9343
6619	18295	9341
6620	18298	9338
6621	18300	9335
6622	18303	9332
6623	18306	9329
6624	18308	9327
6625	18311	9324
6626	18314	9321
6627	18317	9319
6628	18320	9316
6629	18323	9313
6630	18325	9310
6631	18328	9308
6632	18331	9305
6633	18334	9302
6634	18336	9299
6635	18339	9296
6636	18342	9294
6637	18345	9291
6638	18348	9288
6639	18350	9285
6640	18353	9283
6641	18356	9280
6642	18358	9277
6643	18361	9274
6644	18364	9272
6645	18367	9269
6646	18369	9266
6647	18372	9263
6648	18375	9260
6649	18377	9257
6650	18380	9255
6651	18382	9252
6652	18385	9249
6653	18388	9246
6654	18391	9243
6655	18394	9241
6656	18396	9238
6657	18399	9235
6658	18402	9232
6659	18404	9230
6660	18407	9227
6661	18410	9224
6662	18413	9221
6663	18415	9219
6664	18418	9216
6665	18421	9213
6666	18425	9211
6667	18428	9208
6668	18433	9206
6669	18437	9204
6670	18441	9202
6671	18445	9200
6672	18448	9198
6673	18451	9195
6674	18455	9193
6675	18459	9190
6676	18462	9188
6677	18464	9185
6678	18467	9182
6679	18470	9179
6680	18473	9177
6681	18476	9174
6682	18479	9171
6683	18481	9168
6684	18484	9166
6685	18487	9163
6686	18489	9160
6687	18492	9157
6688	18495	9155
6689	18498	9152
6690	18500	9149
6691	18503	9146
6692	18506	9143
6693	18508	9141
6694	18511	9138
6695	18513	9135
6696	18516	9132
6697	18519	9129
6698	18521	9126
6699	18524	9124
6700	18527	9121
6701	18530	9118
6702	18532	9115
6703	18535	9112
6704	18538	9110
6705	18541	9107
6706	18543	9104
6707	18546	9101
6708	18549	9099
6709	18551	9096
6710	18554	9093
6711	18557	9090
6712	18559	9087
6713	18562	9084
6714	18565	9082
6715	18567	9079
6716	18570	9076
6717	18573	9073
6718	18576	9071
6719	18578	9068
6720	18581	9065
6721	18584	9062
6722	18586	9059
6723	18589	9057
6724	18592	9054
6725	18594	9051
6726	18597	9048
6727	18600	9045
6728	18602	9042
6729	18605	9040
6730	18608	9037
6731	18610	9034
6732	18613	9031
6733	18616	9028
6734	18619	9026
6735	18621	9023
6736	18624	9020
6737	18627	9017
6738	18630	9015
6739	18632	9012
6740	18635	9009
6741	18638	9006
6742	18641	9004
6743	18644	9001
6744	18646	8998
6745	18649	8995
6746	18652	8992
6747	18654	8990
6748	18657	8987
6749	18660	8984
6750	18663	8981
6751	18665	8978
6752	18668	8976
6753	18671	8973
6754	18673	8970
6755	18676	8967
6756	18679	8965
6757	18682	8962
6758	18685	8959
6759	18687	8956
6760	18690	8954
6761	18692	8951
6762	18695	8948
6763	18698	8945
6764	18700	8942
6765	18703	8939
6766	18706	8937
6767	18709	8934
6768	18711	8931
6769	18714	8928
6770	18717	8925
6771	18719	8923
6772	18722	8920
6773	18725	8917
6774	18727	8914
6775	18730	8912
6776	18733	8909
6777	18736	8906
6778	18739	8903
6779	18741	8900
6780	18744	8898
6781	18747	8895
6782	18750	8892
6783	18753	8890
6784	18755	8887
6785	18758	8884
6786	18760	8881
6787	18763	8878
6788	18766	8875
6789	18769	8873
6790	18771	8870
6791	18774	8867
6792	18777	8864
6793	18779	8862
6794	18782	8859
6795	18785	8856
6796	18788	8853
6797	18790	8850
6798	18793	8848
6799	18796	8845
6800	18799	8842
6801	18801	8839
6802	18804	8837
6803	18807	8834
6804	18809	8831
6805	18812	8828
6806	18815	8825
6807	18817	8822
6808	18820	8820
6809	18823	8817
6810	18825	8814
6811	18828	8811
6812	18831	8808
6813	18834	8806
6814	18836	8803
6815	18839	8800
6816	18842	8797
6817	18844	8794
6818	18847	8792
6819	18850	8789
6820	18853	8786
6821	18855	8783
6822	18858	8781
6823	18861	8778
6824	18863	8775
6825	18866	8772
6826	18869	8769
6827	18872	8767
6828	18874	8764
6829	18877	8761
6830	18880	8759
6831	18883	8756
6832	18886	8753
6833	18888	8750
6834	18891	8747
6835	18894	8745
6836	18896	8742
6837	18899	8739
6838	18902	8736
6839	18904	8733
6840	18907	8730
6841	18909	8728
6842	18912	8725
6843	18915	8722
6844	18918	8719
6845	18921	8717
6846	18923	8714
6847	18926	8711
6848	18929	8708
6849	18932	8705
6850	18934	8703
6851	18937	8700
6852	18940	8697
6853	18942	8694
6854	18945	8692
6855	18948	8689
6856	18951	8686
6857	18954	8683
6858	18956	8681
6859	18959	8678
6860	18962	8675
6861	18965	8673
6862	18968	8670
6863	18971	8667
6864	18974	8664
6865	18976	8662
6866	18979	8659
6867	18982	8656
6868	18985	8653
6869	18987	8650
6870	18990	8648
6871	18993	8645
6872	18995	8642
6873	18998	8639
6874	19001	8636
6875	19004	8634
6876	19006	8631
6877	19009	8628
6878	19012	8625
6879	19014	8623
6880	19017	8620
6881	19020	8617
6882	19023	8614
6883	19026	8612
6884	19028	8609
6885	19031	8606
6886	19034	8603
6887	19037	8601
6888	19039	8598
6889	19042	8595
6890	19045	8592
6891	19048	8589
6892	19051	8587
6893	19054	8584
6894	19056	8581
6895	19059	8578
6896	19062	8576
6897	19065	8573
6898	19067	8570
6899	19070	8567
6900	19073	8565
6901	19076	8562
6902	19078	8559
6903	19081	8556
6904	19084	8554
6905	19087	8551
6906	19090	8548
6907	19093	8546
6908	19095	8543
6909	19098	8540
6910	19101	8537
6911	19103	8534
6912	19106	8532
6913	19109	8529
6914	19112	8526
6915	19115	8523
6916	19117	8521
6917	19120	8518
6918	19123	8515
6919	19126	8512
6920	19128	8510
6921	19131	8507
6922	19134	8504
6923	19137	8501
6924	19140	8499
6925	19143	8496
6926	19145	8493
6927	19148	8490
6928	19151	8487
6929	19153	8485
6930	19156	8482
6931	19159	8479
6932	19161	8476
6933	19164	8474
6934	19167	8471
6935	19170	8468
6936	19172	8465
6937	19176	8463
6938	19178	8460
6939	19181	8457
6940	19183	8454
6941	19186	8451
6942	19189	8449
6943	19192	8446
6944	19195	8443
6945	19197	8440
6946	19200	8437
6947	19202	8435
6948	19205	8432
6949	19208	8429
6950	19211	8426
6951	19214	8424
6952	19216	8421
6953	19219	8418
6954	19222	8415
6955	19224	8412
6956	19227	8410
6957	19230	8407
6958	19232	8404
6959	19235	8401
6960	19238	8399
6961	19241	8396
6962	19243	8393
6963	19246	8390
6964	19249	8387
6965	19252	8385
6966	19255	8382
6967	19258	8379
6968	19260	8376
6969	19263	8374
6970	19266	8371
6971	19268	8368
6972	19271	8365
6973	19274	8363
6974	19277	8360
6975	19280	8357
6976	19283	8355
6977	19285	8352
6978	19288	8349
6979	19291	8346
6980	19294	8344
6981	19297	8341
6982	19299	8338
6983	19302	8335
6984	19305	8332
6985	19307	8330
6986	19310	8327
6987	19313	8324
6988	19315	8321
6989	19318	8318
6990	19321	8316
6991	19324	8313
6992	19326	8310
6993	19329	8307
6994	19332	8305
6995	19335	8302
6996	19338	8299
6997	19340	8296
6998	19343	8294
6999	19346	8291
7000	19348	8288
7001	19351	8285
7002	19354	8282
7003	19357	8280
7004	19359	8277
7005	19362	8274
7006	19365	8271
7007	19368	8269
7008	19371	8266
7009	19373	8263
7010	19376	8260
7011	19379	8258
7012	19381	8255
7013	19384	8252
7014	19387	8249
7015	19390	8246
7016	19392	8244
7017	19395	8241
7018	19398	8238
7019	19401	8235
7020	19403	8233
7021	19406	8230
7022	19409	8227
7023	19412	8224
7024	19414	8221
7025	19417	8219
7026	19420	8216
7027	19423	8213
7028	19426	8211
7029	19428	8208
7030	19431	8205
7031	19434	8202
7032	19437	8199
7033	19439	8197
7034	19442	8194
7035	19444	8191
7036	19447	8188
7037	19450	8185
7038	19452	8182
7039	19455	8180
7040	19458	8177
7041	19460	8174
7042	19463	8171
7043	19466	8169
7044	19469	8166
7045	19472	8163
7046	19475	8160
7047	19477	8158
7048	19480	8155
7049	19483	8152
7050	19486	8149
7051	19489	8147
7052	19491	8144
7053	19494	8141
7054	19497	8138
7055	19500	8136
7056	19502	8133
7057	19505	8130
7058	19508	8127
7059	19511	8124
7060	19513	8122
7061	19516	8119
7062	19519	8116
7063	19522	8113
7064	19524	8111
7065	19527	8108
7066	19529	8105
7067	19532	8102
7068	19535	8099
7069	19538	8097
7070	19540	8094
7071	19543	8091
7072	19545	8088
7073	19548	8085
7074	19551	8083
7075	19554	8080
7076	19556	8077
7077	19559	8074
7078	19562	8072
7079	19565	8069
7080	19568	8066
7081	19571	8064
7082	19574	8061
7083	19576	8058
7084	19579	8055
7085	19582	8053
7086	19585	8050
7087	19588	8047
7088	19590	8044
7089	19593	8041
7090	19596	8039
7091	19599	8036
7092	19601	8033
7093	19604	8030
7094	19607	8028
7095	19609	8025
7096	19612	8022
7097	19615	8019
7098	19618	8016
7099	19620	8014
7100	19623	8011
7101	19626	8008
7102	19628	8005
7103	19631	8002
7104	19634	8000
7105	19637	7997
7106	19639	7994
7107	19642	7991
7108	19645	7989
7109	19647	7986
7110	19650	7983
7111	19653	7980
7112	19655	7977
7113	19658	7975
7114	19661	7972
7115	19663	7969
7116	19666	7966
7117	19669	7963
7118	19672	7961
7119	19674	7958
7120	19677	7955
7121	19680	7952
7122	19683	7950
7123	19686	7947
7124	19689	7944
7125	19691	7941
7126	19694	7939
7127	19697	7936
7128	19699	7933
7129	19702	7930
7130	19705	7928
7131	19707	7925
7132	19710	7922
7133	19713	7919
7134	19716	7916
7135	19718	7914
7136	19721	7911
7137	19724	7908
7138	19726	7905
7139	19729	7903
7140	19732	7900
7141	19735	7897
7142	19737	7894
7143	19740	7891
7144	19743	7889
7145	19746	7886
7146	19749	7883
7147	19752	7881
7148	19755	7878
7149	19757	7875
7150	19760	7872
7151	19763	7870
7152	19766	7867
7153	19768	7864
7154	19771	7861
7155	19774	7858
7156	19777	7856
7157	19780	7853
7158	19783	7850
7159	19785	7847
7160	19788	7845
7161	19790	7842
7162	19793	7839
7163	19796	7836
7164	19799	7834
7165	19802	7831
7166	19805	7828
7167	19807	7825
7168	19810	7823
7169	19813	7820
7170	19815	7817
7171	19818	7814
7172	19821	7811
7173	19824	7809
7174	19827	7806
7175	19830	7803
7176	19832	7801
7177	19835	7798
7178	19838	7795
7179	19840	7792
7180	19843	7789
7181	19846	7787
7182	19848	7784
7183	19851	7781
7184	19854	7778
7185	19857	7775
7186	19860	7773
7187	19862	7770
7188	19865	7767
7189	19868	7764
7190	19870	7762
7191	19873	7759
7192	19876	7756
7193	19879	7753
7194	19881	7751
7195	19884	7748
7196	19887	7745
7197	19889	7742
7198	19892	7739
7199	19895	7737
7200	19898	7734
7201	19900	7731
7202	19903	7728
7203	19906	7725
7204	19908	7723
7205	19911	7720
7206	19914	7717
7207	19916	7714
7208	19919	7711
7209	19922	7709
7210	19925	7706
7211	19927	7703
7212	19930	7700
7213	19933	7698
7214	19935	7695
7215	19938	7692
7216	19941	7689
7217	19944	7687
7218	19947	7684
7219	19949	7681
7220	19952	7678
7221	19955	7676
7222	19958	7673
7223	19961	7670
7224	19964	7667
7225	19966	7665
7226	19969	7662
7227	19972	7659
7228	19976	7657
7229	19979	7654
7230	19981	7651
7231	19984	7648
7232	19987	7646
7233	19990	7643
7234	19993	7640
7235	19995	7638
7236	19998	7635
7237	20001	7632
7238	20004	7629
7239	20007	7627
7240	20009	7624
7241	20012	7621
7242	20015	7618
7243	20018	7616
7244	20021	7613
7245	20024	7610
7246	20027	7607
7247	20029	7605
7248	20032	7602
7249	20034	7599
7250	20037	7596
7251	20040	7593
7252	20043	7591
7253	20045	7588
7254	20048	7585
7255	20051	7582
7256	20054	7580
7257	20056	7577
7258	20059	7574
7259	20062	7571
7260	20065	7569
7261	20068	7566
7262	20071	7563
7263	20073	7560
7264	20076	7558
7265	20079	7555
7266	20082	7552
7267	20084	7549
7268	20087	7547
7269	20090	7544
7270	20093	7541
7271	20096	7538
7272	20099	7536
7273	20102	7533
7274	20104	7530
7275	20107	7527
7276	20110	7525
7277	20112	7522
7278	20115	7519
7279	20118	7516
7280	20121	7514
7281	20124	7511
7282	20127	7508
7283	20129	7505
7284	20132	7503
7285	20135	7500
7286	20138	7497
7287	20141	7494
7288	20144	7492
7289	20147	7489
7290	20149	7486
7291	20153	7484
7292	20155	7481
7293	20158	7478
7294	20161	7475
7295	20164	7473
7296	20167	7470
7297	20170	7467
7298	20173	7465
7299	20175	7462
7300	20178	7459
7301	20181	7456
7302	20184	7453
7303	20187	7451
7304	20189	7448
7305	20192	7445
7306	20195	7443
7307	20198	7440
7308	20201	7437
7309	20204	7434
7310	20207	7432
7311	20209	7429
7312	20212	7426
7313	20215	7423
7314	20217	7421
7315	20220	7418
7316	20223	7415
7317	20225	7412
7318	20228	7409
7319	20231	7407
7320	20234	7404
7321	20236	7401
7322	20239	7398
7323	20242	7396
7324	20245	7393
7325	20248	7390
7326	20250	7387
7327	20253	7385
7328	20256	7382
7329	20258	7379
7330	20261	7376
7331	20264	7373
7332	20267	7371
7333	20269	7368
7334	20272	7365
7335	20275	7362
7336	20277	7359
7337	20280	7357
7338	20283	7354
7339	20285	7351
7340	20288	7348
7341	20291	7345
7342	20293	7343
7343	20296	7340
7344	20299	7337
7345	20302	7334
7346	20304	7332
7347	20307	7329
7348	20310	7326
7349	20313	7323
7350	20316	7321
7351	20319	7318
7352	20322	7315
7353	20325	7313
7354	20328	7310
7355	20331	7307
7356	20334	7305
7357	20336	7302
7358	20339	7299
7359	20342	7296
7360	20344	7293
7361	20347	7291
7362	20350	7288
7363	20353	7285
7364	20355	7282
7365	20358	7279
7366	20361	7277
7367	20364	7274
7368	20367	7271
7369	20370	7269
7370	20373	7266
7371	20375	7263
7372	20378	7260
7373	20381	7258
7374	20384	7255
7375	20387	7252
7376	20390	7250
7377	20393	7247
7378	20396	7244
7379	20399	7242
7380	20402	7239
7381	20404	7236
7382	20407	7233
7383	20410	7230
7384	20413	7228
7385	20416	7225
7386	20419	7222
7387	20421	7220
7388	20424	7217
7389	20427	7214
7390	20430	7211
7391	20432	7209
7392	20435	7206
7393	20438	7203
7394	20440	7200
7395	20443	7197
7396	20446	7195
7397	20449	7192
7398	20451	7189
7399	20454	7186
7400	20457	7183
7401	20460	7181
7402	20463	7178
7403	20466	7175
7404	20468	7173
7405	20472	7170
7406	20474	7167
7407	20477	7165
7408	20481	7162
7409	20483	7159
7410	20486	7156
7411	20489	7154
7412	20492	7151
7413	20495	7148
7414	20498	7145
7415	20500	7143
7416	20503	7140
7417	20506	7137
7418	20509	7134
7419	20512	7132
7420	20514	7129
7421	20517	7126
7422	20520	7123
7423	20522	7121
7424	20525	7118
7425	20528	7115
7426	20531	7112
7427	20533	7109
7428	20536	7107
7429	20539	7104
7430	20541	7101
7431	20545	7098
7432	20547	7096
7433	20550	7093
7434	20553	7090
7435	20555	7087
7436	20558	7085
7437	20561	7082
7438	20564	7079
7439	20567	7076
7440	20570	7074
7441	20572	7071
7442	20576	7068
7443	20578	7066
7444	20581	7063
7445	20584	7060
7446	20586	7057
7447	20589	7054
7448	20592	7052
7449	20595	7049
7450	20598	7046
7451	20600	7043
7452	20603	7041
7453	20606	7038
7454	20609	7035
7455	20612	7032
7456	20614	7030
7457	20617	7027
7458	20620	7024
7459	20622	7021
7460	20625	7019
7461	20628	7016
7462	20631	7013
7463	20634	7010
7464	20636	7007
7465	20639	7005
7466	20642	7002
7467	20645	6999
7468	20647	6996
7469	20650	6994
7470	20653	6991
7471	20656	6988
7472	20659	6985
7473	20661	6983
7474	20664	6980
7475	20667	6977
7476	20669	6974
7477	20673	6972
7478	20676	6969
7479	20678	6966
7480	20681	6963
7481	20684	6961
7482	20686	6958
7483	20689	6955
7484	20692	6952
7485	20695	6950
7486	20697	6947
7487	20700	6944
7488	20703	6941
7489	20706	6938
7490	20709	6936
7491	20711	6933
7492	20714	6930
7493	20717	6927
7494	20719	6925
7495	20722	6922
7496	20725	6919
7497	20727	6916
7498	20730	6913
7499	20733	6911
7500	20736	6908
7501	20739	6905
7502	20742	6902
7503	20744	6900
7504	20747	6897
7505	20750	6894
7506	20753	6891
7507	20756	6889
7508	20758	6886
7509	20761	6883
7510	20764	6880
7511	20766	6877
7512	20769	6875
7513	20772	6872
7514	20774	6869
7515	20777	6866
7516	20780	6864
7517	20783	6861
7518	20786	6858
7519	20789	6855
7520	20791	6853
7521	20794	6850
7522	20797	6847
7523	20799	6844
7524	20802	6842
7525	20805	6839
7526	20808	6836
7527	20810	6833
7528	20813	6830
7529	20816	6828
7530	20819	6825
7531	20822	6822
7532	20825	6820
7533	20828	6817
7534	20831	6814
7535	20834	6811
7536	20836	6809
7537	20839	6806
7538	20842	6803
7539	20845	6801
7540	20848	6798
7541	20851	6795
7542	20853	6792
7543	20856	6790
7544	20859	6787
7545	20862	6784
7546	20865	6781
7547	20868	6779
7548	20870	6776
7549	20873	6773
7550	20876	6770
7551	20879	6768
7552	20881	6765
7553	20884	6762
7554	20887	6759
7555	20890	6757
7556	20893	6754
7557	20895	6751
7558	20898	6748
7559	20901	6746
7560	20904	6743
7561	20907	6740
7562	20909	6737
7563	20912	6734
7564	20915	6732
7565	20918	6729
7566	20921	6726
7567	20923	6723
7568	20926	6721
7569	20929	6718
7570	20931	6715
7571	20934	6712
7572	20937	6709
7573	20939	6707
7574	20942	6704
7575	20945	6701
7576	20948	6698
7577	20951	6696
7578	20953	6693
7579	20956	6690
7580	20959	6687
7581	20961	6685
7582	20964	6682
7583	20967	6679
7584	20969	6676
7585	20972	6673
7586	20975	6670
7587	20977	6668
7588	20980	6665
7589	20983	6662
7590	20986	6660
7591	20989	6657
7592	20992	6654
7593	20994	6651
7594	20997	6649
7595	21000	6646
7596	21003	6643
7597	21005	6640
7598	21008	6637
7599	21011	6635
7600	21013	6632
7601	21016	6629
7602	21019	6626
7603	21022	6624
7604	21024	6621
7605	21027	6618
7606	21030	6615
7607	21033	6613
7608	21036	6610
7609	21038	6607
7610	21041	6604
7611	21044	6602
7612	21047	6599
7613	21050	6596
7614	21052	6593
7615	21056	6591
7616	21058	6588
7617	21061	6585
7618	21064	6582
7619	21066	6579
7620	21069	6577
7621	21072	6574
7622	21075	6571
7623	21077	6568
7624	21080	6566
7625	21083	6563
7626	21086	6560
7627	21089	6557
7628	21092	6555
7629	21095	6552
7630	21097	6549
7631	21100	6546
7632	21103	6544
7633	21106	6541
7634	21108	6538
7635	21111	6535
7636	21114	6533
7637	21117	6530
7638	21119	6527
7639	21122	6524
7640	21125	6522
7641	21128	6519
7642	21131	6516
7643	21133	6513
7644	21136	6510
7645	21139	6508
7646	21141	6505
7647	21144	6502
7648	21147	6499
7649	21150	6497
7650	21153	6494
7651	21156	6491
7652	21159	6489
7653	21161	6486
7654	21164	6483
7655	21167	6480
7656	21170	6478
7657	21173	6475
7658	21176	6472
7659	21179	6469
7660	21181	6467
7661	21184	6464
7662	21187	6461
7663	21190	6458
7664	21193	6456
7665	21195	6453
7666	21198	6450
7667	21201	6447
7668	21204	6445
7669	21207	6442
7670	21209	6439
7671	21212	6436
7672	21215	6434
7673	21218	6431
7674	21220	6428
7675	21223	6425
7676	21226	6422
7677	21229	6420
7678	21232	6417
7679	21235	6414
7680	21237	6411
7681	21240	6409
7682	21243	6406
7683	21245	6403
7684	21248	6400
7685	21251	6398
7686	21254	6395
7687	21256	6392
7688	21259	6389
7689	21262	6386
7690	21264	6384
7691	21267	6381
7692	21270	6378
7693	21272	6375
7694	21275	6373
7695	21278	6370
7696	21281	6367
7697	21283	6364
7698	21286	6361
7699	21289	6359
7700	21292	6356
7701	21295	6353
7702	21297	6350
7703	21300	6348
7704	21303	6345
7705	21305	6342
7706	21308	6339
7707	21311	6337
7708	21314	6334
7709	21316	6331
7710	21319	6328
7711	21321	6325
7712	21324	6323
7713	21327	6320
7714	21330	6317
7715	21333	6314
7716	21335	6312
7717	21338	6309
7718	21341	6306
7719	21344	6303
7720	21347	6300
7721	21349	6298
7722	21352	6295
7723	21355	6292
7724	21357	6289
7725	21360	6287
7726	21363	6284
7727	21365	6281
7728	21368	6278
7729	21371	6275
7730	21374	6273
7731	21376	6270
7732	21379	6267
7733	21381	6264
7734	21384	6261
7735	21387	6259
7736	21390	6256
7737	21393	6253
7738	21395	6250
7739	21398	6248
7740	21401	6245
7741	21404	6242
7742	21407	6239
7743	21409	6237
7744	21412	6234
7745	21415	6231
7746	21417	6228
7747	21420	6225
7748	21423	6223
7749	21425	6220
7750	21428	6217
7751	21431	6214
7752	21434	6212
7753	21436	6209
7754	21439	6206
7755	21442	6203
7756	21445	6201
7757	21448	6198
7758	21450	6195
7759	21453	6192
7760	21456	6190
7761	21459	6187
7762	21461	6184
7763	21464	6181
7764	21467	6178
7765	21469	6176
7766	21472	6173
7767	21475	6170
7768	21478	6167
7769	21481	6165
7770	21483	6162
7771	21487	6159
7772	21490	6157
7773	21492	6154
7774	21495	6151
7775	21498	6148
7776	21500	6145
7777	21503	6143
7778	21506	6140
7779	21509	6137
7780	21512	6134
7781	21514	6132
7782	21517	6129
7783	21520	6126
7784	21523	6123
7785	21525	6120
7786	21528	6118
7787	21531	6115
7788	21534	6112
7789	21537	6110
7790	21540	6107
7791	21542	6104
7792	21545	6101
7793	21548	6099
7794	21551	6096
7795	21554	6093
7796	21557	6090
7797	21559	6088
7798	21562	6085
7799	21565	6082
7800	21567	6079
7801	21570	6076
7802	21573	6074
7803	21575	6071
7804	21578	6068
7805	21581	6065
7806	21584	6063
7807	21587	6060
7808	21589	6057
7809	21592	6054
7810	21594	6051
7811	21597	6049
7812	21600	6046
7813	21603	6043
7814	21606	6040
7815	21608	6038
7816	21611	6035
7817	21614	6032
7818	21617	6029
7819	21620	6027
7820	21622	6024
7821	21625	6021
7822	21628	6018
7823	21630	6015
7824	21633	6013
7825	21636	6010
7826	21639	6007
7827	21641	6004
7828	21644	6002
7829	21647	5999
7830	21650	5996
7831	21653	5993
7832	21656	5991
7833	21658	5988
7834	21661	5985
7835	21664	5982
7836	21667	5980
7837	21670	5977
7838	21672	5974
7839	21675	5971
7840	21678	5969
7841	21681	5966
7842	21684	5963
7843	21686	5960
7844	21689	5958
7845	21692	5955
7846	21694	5952
7847	21697	5949
7848	21700	5946
7849	21702	5944
7850	21705	5941
7851	21708	5938
7852	21711	5935
7853	21713	5933
7854	21717	5930
7855	21719	5927
7856	21722	5924
7857	21725	5922
7858	21727	5919
7859	21730	5916
7860	21733	5913
7861	21736	5911
7862	21739	5908
7863	21741	5905
7864	21744	5902
7865	21747	5899
7866	21750	5897
7867	21753	5894
7868	21755	5891
7869	21758	5888
7870	21761	5886
7871	21764	5883
7872	21766	5880
7873	21769	5877
7874	21772	5875
7875	21774	5872
7876	21777	5869
7877	21780	5866
7878	21783	5863
7879	21785	5861
7880	21788	5858
7881	21791	5855
7882	21793	5852
7883	21796	5850
7884	21799	5847
7885	21802	5844
7886	21805	5841
7887	21808	5839
7888	21811	5836
7889	21813	5833
7890	21816	5830
7891	21819	5828
7892	21822	5825
7893	21825	5822
7894	21828	5819
7895	21830	5817
7896	21833	5814
7897	21836	5811
7898	21839	5808
7899	21841	5806
7900	21844	5803
7901	21847	5800
7902	21850	5797
7903	21853	5795
7904	21855	5792
7905	21858	5789
7906	21861	5786
7907	21864	5784
7908	21866	5781
7909	21869	5778
7910	21872	5775
7911	21874	5772
7912	21878	5770
7913	21880	5767
7914	21883	5764
7915	21886	5761
